gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
668618892	e48d6c49-34a3-4df6-8206-121c061f190d	5a537f95-7120-4919-b0a9-396615397557	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55358			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.402Z		
668618891	e48d6c49-34a3-4df6-8206-121c061f190d	cb2682a3-d814-4a62-a3e8-b4a4c38c0b94	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55357			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.363Z		
668618890	e48d6c49-34a3-4df6-8206-121c061f190d	2d356030-b4ad-4859-bf4c-99604137ef34	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55356			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.344Z		
668618889	e48d6c49-34a3-4df6-8206-121c061f190d	2e0835f1-bd6b-4c8b-bbda-ee1db130f947	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55355			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.562Z		
668618888	e48d6c49-34a3-4df6-8206-121c061f190d	6f15c97d-1eb7-4221-8d10-243cfede617b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55354			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.321Z		
668615430	e48d6c49-34a3-4df6-8206-121c061f190d	34631e7b-dd4e-46a8-82ed-38af016964b2	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1947-10-26T00:00:00Z	26	10	1947	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	51632			CC0_1_0	The Field Museum of Natural History	J. W. Winn			2018-07-07T10:25:35.480Z		
668612748	e48d6c49-34a3-4df6-8206-121c061f190d	ddadfa14-9207-4385-bd78-bad7f3bdb819	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	48881			CC0_1_0	The Field Museum of Natural History	J. A. Fowler			2018-07-07T10:25:35.451Z		
668609452	e48d6c49-34a3-4df6-8206-121c061f190d	359f5ef9-1930-4644-94ea-bfa354e1078f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-06-18T00:00:00Z	18	6	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	45346			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.556Z		
668609451	e48d6c49-34a3-4df6-8206-121c061f190d	ff08da07-c914-4325-bf32-8560f97981e0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-06-18T00:00:00Z	18	6	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	45345			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.468Z		
668609450	e48d6c49-34a3-4df6-8206-121c061f190d	6be3d2db-5599-438d-a7c4-32d2cfcca91d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1928-04-30T00:00:00Z	30	4	1928	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	45344			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.386Z		
668606170	e48d6c49-34a3-4df6-8206-121c061f190d	56aeeb6e-849b-41a1-8b7b-18a14621feb1	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1944-05-23T00:00:00Z	23	5	1944	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	41895			CC0_1_0	The Field Museum of Natural History	C. H. Pope			2018-07-07T10:25:35.632Z		
668606169	e48d6c49-34a3-4df6-8206-121c061f190d	c4bef5b6-f1ac-45c4-aa72-5f0b342228ef	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1944-05-23T00:00:00Z	23	5	1944	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	41894			CC0_1_0	The Field Museum of Natural History	C. H. Pope			2018-07-07T10:25:35.399Z		
668603990	e48d6c49-34a3-4df6-8206-121c061f190d	633db86d-eafb-4ce4-8992-54434886d8ea	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1941-06-26T00:00:00Z	26	6	1941	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	39597			CC0_1_0	The Field Museum of Natural History	John Kurfess, Robert A Burton & Donald Kemp			2018-07-07T10:25:35.389Z		
668603989	e48d6c49-34a3-4df6-8206-121c061f190d	92574d64-bbd1-4435-9573-30557ba97aa1	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1941-06-26T00:00:00Z	26	6	1941	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	39596			CC0_1_0	The Field Museum of Natural History	John Kurfess, Robert A Burton & Donald Kemp			2018-07-07T10:25:35.445Z		
668603988	e48d6c49-34a3-4df6-8206-121c061f190d	521126b5-2a1f-414d-90a2-df95cf945860	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1941-06-25T00:00:00Z	25	6	1941	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	39595			CC0_1_0	The Field Museum of Natural History	John Kurfess, Robert A Burton & Donald Kemp			2018-07-07T10:25:35.554Z		
668603987	e48d6c49-34a3-4df6-8206-121c061f190d	fcc2499a-60df-4431-9225-4a23fbc5f81f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1941-06-25T00:00:00Z	25	6	1941	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	39594			CC0_1_0	The Field Museum of Natural History	John Kurfess, Robert A Burton & Donald Kemp			2018-07-07T10:25:35.534Z		
668600117	e48d6c49-34a3-4df6-8206-121c061f190d	71923717-6e1d-4baa-b55e-0d2d381f4aa4	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-22T00:00:00Z	22	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35403			CC0_1_0	The Field Museum of Natural History	D. M. Kemp			2018-07-07T10:25:35.524Z		
668600090	e48d6c49-34a3-4df6-8206-121c061f190d	900c03db-b94e-462c-b4d3-007542297c2f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35376			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.428Z		
668600089	e48d6c49-34a3-4df6-8206-121c061f190d	32acaee0-2b2a-446e-bf87-fe80e80bc858	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35375			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.589Z		
668600088	e48d6c49-34a3-4df6-8206-121c061f190d	8e1321c0-3720-449c-814e-9fd98c9b5e2b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35374			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.523Z		
668600087	e48d6c49-34a3-4df6-8206-121c061f190d	6bb14322-6633-444b-8a33-2636a3f550bf	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35373			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.341Z		
668600086	e48d6c49-34a3-4df6-8206-121c061f190d	8170956d-272c-4483-bc29-302dc028a98c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35372			CC0_1_0	The Field Museum of Natural History	D. M. Kemp			2018-07-07T10:25:35.530Z		
668600085	e48d6c49-34a3-4df6-8206-121c061f190d	d8aad510-ff6e-4f0c-921d-55fba9069a16	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-25T00:00:00Z	25	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35371			CC0_1_0	The Field Museum of Natural History	D. M. Kemp			2018-07-07T10:25:35.375Z		
668600050	e48d6c49-34a3-4df6-8206-121c061f190d	7dd86cd0-97c9-4ef1-85c0-86912e5e99ee	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-18T00:00:00Z	18	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35336			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.410Z		
668600049	e48d6c49-34a3-4df6-8206-121c061f190d	f59b7ad1-6af2-4c2a-845a-b36b1f22877d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-18T00:00:00Z	18	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35335			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.319Z		
668600048	e48d6c49-34a3-4df6-8206-121c061f190d	17cf0556-4dbc-4fe8-83a3-faf035a50923	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-18T00:00:00Z	18	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35334			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.324Z		
668600047	e48d6c49-34a3-4df6-8206-121c061f190d	5a25ecbf-c5ca-4a87-a114-65edf448e5f2	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1940-06-18T00:00:00Z	18	6	1940	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	35333			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Mrs Loren Paul Woods			2018-07-07T10:25:35.365Z		
668594683	e48d6c49-34a3-4df6-8206-121c061f190d	ca34f27d-ebbe-4ac9-b21d-eb8f517603ff	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	29548			CC0_1_0	The Field Museum of Natural History	H. H. Shoemaker			2018-07-07T10:25:35.465Z		
668589288	e48d6c49-34a3-4df6-8206-121c061f190d	22dfdeed-9477-4161-95fb-eb0e812de56c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1936-06-19T00:00:00Z	19	6	1936	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	23713			CC0_1_0	The Field Museum of Natural History	D. D. Davis			2018-07-07T10:25:35.317Z		
668589285	e48d6c49-34a3-4df6-8206-121c061f190d	71286d07-b966-4997-9029-7c0783405a99	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1936-06-19T00:00:00Z	19	6	1936	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	23712			CC0_1_0	The Field Museum of Natural History	D. D. Davis			2018-07-07T10:25:35.495Z		
668587600	e48d6c49-34a3-4df6-8206-121c061f190d	c9ac56f0-9cc3-48e5-9c60-0ba6b67d361e	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1929-07-07T00:00:00Z	7	7	1929	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	21371			CC0_1_0	The Field Museum of Natural History	M. J. Allen			2018-07-07T10:25:35.436Z		
668585570	e48d6c49-34a3-4df6-8206-121c061f190d	e8194084-d338-447b-9669-3c16958c0169	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-01-01T00:00:00Z			1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	19229			CC0_1_0	The Field Museum of Natural History	R. T. Neville			2018-07-07T10:25:35.431Z		
668585569	e48d6c49-34a3-4df6-8206-121c061f190d	73e45c42-cd51-4201-a612-a63148ddc594	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-01-01T00:00:00Z			1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	19228			CC0_1_0	The Field Museum of Natural History	R. T. Neville			2018-07-07T10:25:35.455Z		
668585568	e48d6c49-34a3-4df6-8206-121c061f190d	61cdc332-d625-43af-90ff-f195017b6838	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-07-30T00:00:00Z	30	7	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	19227			CC0_1_0	The Field Museum of Natural History	R. T. Neville			2018-07-07T10:25:35.587Z		
668585567	e48d6c49-34a3-4df6-8206-121c061f190d	0f4cbb54-5ef0-4b4a-ba82-62f36e41cef1	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-07-29T00:00:00Z	29	7	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	19226			CC0_1_0	The Field Museum of Natural History	R. T. Neville			2018-07-07T10:25:35.575Z		
668584965	e48d6c49-34a3-4df6-8206-121c061f190d	38a9a594-1ae1-43f2-a4d6-67cda4d629a5	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-04-25T00:00:00Z	25	4	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	18605			CC0_1_0	The Field Museum of Natural History	Walter Ludwig Necker, Delbert Dwight Davis			2018-07-07T10:25:35.363Z		
668584963	e48d6c49-34a3-4df6-8206-121c061f190d	3ad8a0a7-87f9-411e-bad5-76c0f8b4f1a4	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-04-25T00:00:00Z	25	4	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	18603			CC0_1_0	The Field Museum of Natural History	Walter Ludwig Necker, Delbert Dwight Davis			2018-07-07T10:25:35.411Z		
668584760	e48d6c49-34a3-4df6-8206-121c061f190d	4d611652-29eb-4f4c-b438-01f29ae7e62c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1949-02-01T00:00:00Z		2	1949	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	18355			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.362Z		
668575911	e48d6c49-34a3-4df6-8206-121c061f190d	7aa7f8ef-4a09-449d-a267-eecb580dda06	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-01-01T00:00:00Z			1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	8493			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.398Z		
668570906	e48d6c49-34a3-4df6-8206-121c061f190d	6e86d6a6-39dd-4406-8603-e7c4db51d572	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	3007			CC0_1_0	The Field Museum of Natural History	Oliver Cummings Farrington			2018-07-07T10:25:35.561Z		
668570853	e48d6c49-34a3-4df6-8206-121c061f190d	4d990c51-bf12-4221-9320-eb1fe040d621	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1912-04-15T00:00:00Z	15	4	1912	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	2951			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.463Z		
668570850	e48d6c49-34a3-4df6-8206-121c061f190d	60f414f7-cb0a-4fe0-8add-eb89f914122a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1912-04-30T00:00:00Z	30	4	1912	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	2948			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.359Z		
668569991	e48d6c49-34a3-4df6-8206-121c061f190d	13625658-884d-49a8-9e7a-7b780eb3fd91	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	1842			CC0_1_0	The Field Museum of Natural History	Farrington			2018-07-07T10:25:35.413Z		
668568896	e48d6c49-34a3-4df6-8206-121c061f190d	0fad966e-4d7a-41fc-91bb-1826afac965f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1898-05-01T00:00:00Z		5	1898	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	512			CC0_1_0	The Field Museum of Natural History	S. E. Meek			2018-07-07T10:25:35.317Z		
668544094	e48d6c49-34a3-4df6-8206-121c061f190d	a6a31ab4-bbfd-41db-966d-b13aa2d62eb0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1963-06-17T00:00:00Z	17	6	1963	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	246862			CC0_1_0	The Field Museum of Natural History	D. A. Ma?			2018-07-07T10:25:35.347Z		
668538402	e48d6c49-34a3-4df6-8206-121c061f190d	982ce61a-e37a-47bf-a3bc-91e254a88e49	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1960-05-31T00:00:00Z	31	5	1960	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	240230			CC0_1_0	The Field Museum of Natural History	J Cantwell, Bro Nicholas, Robert E Gordon			2018-07-07T10:25:35.447Z		
668538373	e48d6c49-34a3-4df6-8206-121c061f190d	c1b94f84-5907-42b9-9efb-ab1b79aa55bd	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1960-05-31T00:00:00Z	31	5	1960	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	240201			CC0_1_0	The Field Museum of Natural History	J Cantwell, Bro Nicholas, Robert E Gordon			2018-07-07T10:25:35.546Z		
668538369	e48d6c49-34a3-4df6-8206-121c061f190d	1326284c-ed05-430b-a6ac-73c00b55c8ba	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1960-05-31T00:00:00Z	31	5	1960	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	240197			CC0_1_0	The Field Museum of Natural History	J Cantwell, Bro Nicholas, Robert E Gordon			2018-07-07T10:25:35.386Z		
668538363	e48d6c49-34a3-4df6-8206-121c061f190d	5496e2d0-d6e0-4f9b-ad72-b2a309c2e53f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1960-05-31T00:00:00Z	31	5	1960	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	240190			CC0_1_0	The Field Museum of Natural History	J Cantwell, Bro Nicholas, Robert E Gordon			2018-07-07T10:25:35.425Z		
668513655	e48d6c49-34a3-4df6-8206-121c061f190d	da8befa6-5350-46c1-aa4e-c32d6ae479e7	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208765			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.685Z		
